,@Token,All Alphabetic,All Alphanumeric,Any Alphabetic,Global IDF,Global TF,Global TF-IDF,Phrase,Stopword
11554,shrivel,True,True,True,10.093417564387961,2,20.186835128775922,False,False
4164,sheik,True,True,True,10.093417564387961,2,20.186835128775922,False,False
22087,'case,False,False,True,10.093417564387961,2,20.186835128775922,False,False
30474,rooks,True,True,True,10.093417564387961,2,20.186835128775922,False,False
11567,britney,True,True,True,10.093417564387961,2,20.186835128775922,False,False
12405,martyr,True,True,True,10.093417564387961,2,20.186835128775922,False,False
23799,tramp-ass,False,False,True,10.093417564387961,2,20.186835128775922,False,False
12402,guzzler,True,True,True,10.093417564387961,2,20.186835128775922,False,False
12397,dwarf,True,True,True,10.093417564387961,2,20.186835128775922,False,False
25629,aiight,True,True,True,10.093417564387961,2,20.186835128775922,False,False
4170,slobbing,True,True,True,10.093417564387961,2,20.186835128775922,False,False
12391,catchy,True,True,True,10.093417564387961,2,20.186835128775922,False,False
23863,roughnecks,True,True,True,10.093417564387961,2,20.186835128775922,False,False
11684,expo,True,True,True,10.093417564387961,2,20.186835128775922,False,False
11496,frankenberry,True,True,True,10.093417564387961,2,20.186835128775922,False,False
30635,development,True,True,True,10.093417564387961,2,20.186835128775922,False,False
22209,grammer,True,True,True,10.093417564387961,2,20.186835128775922,False,False
11796,reggae,True,True,True,10.093417564387961,2,20.186835128775922,False,False
11990,considerably,True,True,True,10.093417564387961,2,20.186835128775922,False,False
11989,chandles,True,True,True,10.093417564387961,2,20.186835128775922,False,False
4383,headlocks,True,True,True,10.093417564387961,2,20.186835128775922,False,False
30628,wizzes,True,True,True,10.093417564387961,2,20.186835128775922,False,False
11984,architecture,True,True,True,10.093417564387961,2,20.186835128775922,False,False
11799,�,False,False,True,10.093417564387961,2,20.186835128775922,False,False
11981,abolish,True,True,True,10.093417564387961,2,20.186835128775922,False,False
25740,dismissal,True,True,True,10.093417564387961,2,20.186835128775922,False,False
11801,announced,True,True,True,10.093417564387961,2,20.186835128775922,False,False
25739,client,True,True,True,10.093417564387961,2,20.186835128775922,False,False
25738,bid'ness,False,False,True,10.093417564387961,2,20.186835128775922,False,False
11803,cheryl,True,True,True,10.093417564387961,2,20.186835128775922,False,False
25737,anti-player,False,False,True,10.093417564387961,2,20.186835128775922,False,False
24701,regis,True,True,True,10.093417564387961,2,20.186835128775922,False,False
22214,wella,True,True,True,10.093417564387961,2,20.186835128775922,False,False
11811,lunchroom,True,True,True,10.093417564387961,2,20.186835128775922,False,False
4395,saber,True,True,True,10.093417564387961,2,20.186835128775922,False,False
30709,podium,True,True,True,10.093417564387961,2,20.186835128775922,False,False
22282,jewelery,True,True,True,10.093417564387961,2,20.186835128775922,False,False
22283,krayzie,True,True,True,10.093417564387961,2,20.186835128775922,False,False
12008,vertical,True,True,True,10.093417564387961,2,20.186835128775922,False,False
25744,manufacturing,True,True,True,10.093417564387961,2,20.186835128775922,False,False
12019,privet,True,True,True,10.093417564387961,2,20.186835128775922,False,False
23849,to-,False,False,True,10.093417564387961,2,20.186835128775922,False,False
11782,sop,True,True,True,10.093417564387961,2,20.186835128775922,False,False
32553,h-world,False,False,True,10.093417564387961,2,20.186835128775922,False,False
12014,chaprone,True,True,True,10.093417564387961,2,20.186835128775922,False,False
12011,whistling,True,True,True,10.093417564387961,2,20.186835128775922,False,False
12009,vomiting,True,True,True,10.093417564387961,2,20.186835128775922,False,False
12007,unsafe,True,True,True,10.093417564387961,2,20.186835128775922,False,False
11996,horizontal,True,True,True,10.093417564387961,2,20.186835128775922,False,False
11789,cl,True,True,True,10.093417564387961,2,20.186835128775922,False,False
23847,polaroid,True,True,True,10.093417564387961,2,20.186835128775922,False,False
25743,henchman,True,True,True,10.093417564387961,2,20.186835128775922,False,False
25742,endangerment,True,True,True,10.093417564387961,2,20.186835128775922,False,False
12001,precautionary,True,True,True,10.093417564387961,2,20.186835128775922,False,False
11999,nathaniel,True,True,True,10.093417564387961,2,20.186835128775922,False,False
32554,repair,True,True,True,10.093417564387961,2,20.186835128775922,False,False
25741,dotting,True,True,True,10.093417564387961,2,20.186835128775922,False,False
11815,pharoah,True,True,True,10.093417564387961,2,20.186835128775922,False,False
30636,effective,True,True,True,10.093417564387961,2,20.186835128775922,False,False
4497,segregation,True,True,True,10.093417564387961,2,20.186835128775922,False,False
11816,pleaded,True,True,True,10.093417564387961,2,20.186835128775922,False,False
22232,baffled,True,True,True,10.093417564387961,2,20.186835128775922,False,False
11903,repo,True,True,True,10.093417564387961,2,20.186835128775922,False,False
11902,proportions,True,True,True,10.093417564387961,2,20.186835128775922,False,False
22233,behead,True,True,True,10.093417564387961,2,20.186835128775922,False,False
11898,junction,True,True,True,10.093417564387961,2,20.186835128775922,False,False
22261,milly,True,True,True,10.093417564387961,2,20.186835128775922,False,False
22235,deceived,True,True,True,10.093417564387961,2,20.186835128775922,False,False
30660,atoms,True,True,True,10.093417564387961,2,20.186835128775922,False,False
30661,blueprints,True,True,True,10.093417564387961,2,20.186835128775922,False,False
22237,envisioned,True,True,True,10.093417564387961,2,20.186835128775922,False,False
11887,conjunction,True,True,True,10.093417564387961,2,20.186835128775922,False,False
4442,painful,True,True,True,10.093417564387961,2,20.186835128775922,False,False
4449,sleigh,True,True,True,10.093417564387961,2,20.186835128775922,False,False
25716,cooper,True,True,True,10.093417564387961,2,20.186835128775922,False,False
4459,torment,True,True,True,10.093417564387961,2,20.186835128775922,False,False
11878,*echoes*,False,False,True,10.093417564387961,2,20.186835128775922,False,False
11860,kickbox,True,True,True,10.093417564387961,2,20.186835128775922,False,False
22244,ventilation,True,True,True,10.093417564387961,2,20.186835128775922,False,False
30671,puzzles,True,True,True,10.093417564387961,2,20.186835128775922,False,False
11907,sued,True,True,True,10.093417564387961,2,20.186835128775922,False,False
11910,tweakin,True,True,True,10.093417564387961,2,20.186835128775922,False,False
22229,elevating,True,True,True,10.093417564387961,2,20.186835128775922,False,False
11942,medals,True,True,True,10.093417564387961,2,20.186835128775922,False,False
23840,double-s,False,False,True,10.093417564387961,2,20.186835128775922,False,False
24717,obsession,True,True,True,10.093417564387961,2,20.186835128775922,False,False
25736,alpha-davit,False,False,True,10.093417564387961,2,20.186835128775922,False,False
25735,995,False,True,False,10.093417564387961,2,20.186835128775922,False,False
30640,imprisonment,True,True,True,10.093417564387961,2,20.186835128775922,False,False
24704,secretly,True,True,True,10.093417564387961,2,20.186835128775922,False,False
11826,sweaters,True,True,True,10.093417564387961,2,20.186835128775922,False,False
25734,227,False,True,False,10.093417564387961,2,20.186835128775922,False,False
11941,meadow,True,True,True,10.093417564387961,2,20.186835128775922,False,False
11913,belonging,True,True,True,10.093417564387961,2,20.186835128775922,False,False
22219,candied,True,True,True,10.093417564387961,2,20.186835128775922,False,False
11930,barnum,True,True,True,10.093417564387961,2,20.186835128775922,False,False
32571,huddy,True,True,True,10.093417564387961,2,20.186835128775922,False,False
4473,deserted,True,True,True,10.093417564387961,2,20.186835128775922,False,False
22225,yams,True,True,True,10.093417564387961,2,20.186835128775922,False,False
11925,stee,True,True,True,10.093417564387961,2,20.186835128775922,False,False
22268,riddles,True,True,True,10.093417564387961,2,20.186835128775922,False,False
24715,m.i.a,False,False,True,10.093417564387961,2,20.186835128775922,False,False
11775,farm,True,True,True,10.093417564387961,2,20.186835128775922,False,False
11773,cows,True,True,True,10.093417564387961,2,20.186835128775922,False,False
25661,survivors,True,True,True,10.093417564387961,2,20.186835128775922,False,False
25761,schizzle,True,True,True,10.093417564387961,2,20.186835128775922,False,False
25669,genuwine,True,True,True,10.093417564387961,2,20.186835128775922,False,False
11719,siege,True,True,True,10.093417564387961,2,20.186835128775922,False,False
4314,cushy,True,True,True,10.093417564387961,2,20.186835128775922,False,False
22167,30-30,False,False,False,10.093417564387961,2,20.186835128775922,False,False
12131,spas,True,True,True,10.093417564387961,2,20.186835128775922,False,False
12128,setup,True,True,True,10.093417564387961,2,20.186835128775922,False,False
30584,twinklin,True,True,True,10.093417564387961,2,20.186835128775922,False,False
12123,mucus,True,True,True,10.093417564387961,2,20.186835128775922,False,False
25766,crack-a-lackin,False,False,True,10.093417564387961,2,20.186835128775922,False,False
24724,derriere,True,True,True,10.093417564387961,2,20.186835128775922,False,False
22312,offender,True,True,True,10.093417564387961,2,20.186835128775922,False,False
11727,alaska,True,True,True,10.093417564387961,2,20.186835128775922,False,False
25673,sacs,True,True,True,10.093417564387961,2,20.186835128775922,False,False
11733,fonzarelli,True,True,True,10.093417564387961,2,20.186835128775922,False,False
12107,aspirations,True,True,True,10.093417564387961,2,20.186835128775922,False,False
11734,hong,True,True,True,10.093417564387961,2,20.186835128775922,False,False
12104,two-way,False,False,True,10.093417564387961,2,20.186835128775922,False,False
4326,hoped,True,True,True,10.093417564387961,2,20.186835128775922,False,False
23853,divisions,True,True,True,10.093417564387961,2,20.186835128775922,False,False
22164,sosodef,True,True,True,10.093417564387961,2,20.186835128775922,False,False
11717,partially,True,True,True,10.093417564387961,2,20.186835128775922,False,False
4312,climaxin,True,True,True,10.093417564387961,2,20.186835128775922,False,False
12164,gaining,True,True,True,10.093417564387961,2,20.186835128775922,False,False
12177,backstreet,True,True,True,10.093417564387961,2,20.186835128775922,False,False
4267,governments,True,True,True,10.093417564387961,2,20.186835128775922,False,False
22327,confinement,True,True,True,10.093417564387961,2,20.186835128775922,False,False
11697,awaitin,True,True,True,10.093417564387961,2,20.186835128775922,False,False
30562,'lice,False,False,True,10.093417564387961,2,20.186835128775922,False,False
23860,penetentiary,True,True,True,10.093417564387961,2,20.186835128775922,False,False
30563,'zilla,False,False,True,10.093417564387961,2,20.186835128775922,False,False
30564,agile,True,True,True,10.093417564387961,2,20.186835128775922,False,False
30566,earthquaking,True,True,True,10.093417564387961,2,20.186835128775922,False,False
30574,exempt,True,True,True,10.093417564387961,2,20.186835128775922,False,False
4288,rippers,True,True,True,10.093417564387961,2,20.186835128775922,False,False
22323,mantic,True,True,True,10.093417564387961,2,20.186835128775922,False,False
30569,powdery,True,True,True,10.093417564387961,2,20.186835128775922,False,False
22320,karat,True,True,True,10.093417564387961,2,20.186835128775922,False,False
23858,mortician,True,True,True,10.093417564387961,2,20.186835128775922,False,False
11710,grapefruit,True,True,True,10.093417564387961,2,20.186835128775922,False,False
4303,archives,True,True,True,10.093417564387961,2,20.186835128775922,False,False
25775,shane,True,True,True,10.093417564387961,2,20.186835128775922,False,False
22310,mannered,True,True,True,10.093417564387961,2,20.186835128775922,False,False
25676,time-out,False,False,True,10.093417564387961,2,20.186835128775922,False,False
11772,breat,True,True,True,10.093417564387961,2,20.186835128775922,False,False
12092,booed,True,True,True,10.093417564387961,2,20.186835128775922,False,False
32594,resurrected,True,True,True,10.093417564387961,2,20.186835128775922,False,False
4509,"50,000",False,False,False,10.093417564387961,2,20.186835128775922,False,False
25747,multi-million,False,False,True,10.093417564387961,2,20.186835128775922,False,False
32593,mandalay,True,True,True,10.093417564387961,2,20.186835128775922,False,False
32592,g-4,False,False,True,10.093417564387961,2,20.186835128775922,False,False
22299,gymnastics,True,True,True,10.093417564387961,2,20.186835128775922,False,False
12050,probly,True,True,True,10.093417564387961,2,20.186835128775922,False,False
32591,endeavor,True,True,True,10.093417564387961,2,20.186835128775922,False,False
30617,vipers,True,True,True,10.093417564387961,2,20.186835128775922,False,False
22201,moose,True,True,True,10.093417564387961,2,20.186835128775922,False,False
4357,biggin,True,True,True,10.093417564387961,2,20.186835128775922,False,False
12044,delf,True,True,True,10.093417564387961,2,20.186835128775922,False,False
25684,coca,True,True,True,10.093417564387961,2,20.186835128775922,False,False
22203,vodoo,True,True,True,10.093417564387961,2,20.186835128775922,False,False
12036,avoiding,True,True,True,10.093417564387961,2,20.186835128775922,False,False
12035,affairs,True,True,True,10.093417564387961,2,20.186835128775922,False,False
32590,chows,True,True,True,10.093417564387961,2,20.186835128775922,False,False
12033,salon,True,True,True,10.093417564387961,2,20.186835128775922,False,False
30621,spidey,True,True,True,10.093417564387961,2,20.186835128775922,False,False
25748,submitted,True,True,True,10.093417564387961,2,20.186835128775922,False,False
25749,super-sap,False,False,True,10.093417564387961,2,20.186835128775922,False,False
12064,fellin,True,True,True,10.093417564387961,2,20.186835128775922,False,False
11744,to..,False,False,True,10.093417564387961,2,20.186835128775922,False,False
22185,brat-tat-tat,False,False,True,10.093417564387961,2,20.186835128775922,False,False
30735,midtown,True,True,True,10.093417564387961,2,20.186835128775922,False,False
25756,kizzle,True,True,True,10.093417564387961,2,20.186835128775922,False,False
30603,mausberg,True,True,True,10.093417564387961,2,20.186835128775922,False,False
4335,pushy,True,True,True,10.093417564387961,2,20.186835128775922,False,False
12083,struttin,True,True,True,10.093417564387961,2,20.186835128775922,False,False
25754,izzle,True,True,True,10.093417564387961,2,20.186835128775922,False,False
22191,lighters,True,True,True,10.093417564387961,2,20.186835128775922,False,False
32596,waive,True,True,True,10.093417564387961,2,20.186835128775922,False,False
12066,g.o.d,False,False,True,10.093417564387961,2,20.186835128775922,False,False
23815,sheeit,True,True,True,10.093417564387961,2,20.186835128775922,False,False
32595,ti'me,False,False,True,10.093417564387961,2,20.186835128775922,False,False
12073,quadruple,True,True,True,10.093417564387961,2,20.186835128775922,False,False
12072,nun,True,True,True,10.093417564387961,2,20.186835128775922,False,False
4348,wah,True,True,True,10.093417564387961,2,20.186835128775922,False,False
4349,waxin,True,True,True,10.093417564387961,2,20.186835128775922,False,False
12068,imagined,True,True,True,10.093417564387961,2,20.186835128775922,False,False
25678,unlisted,True,True,True,10.093417564387961,2,20.186835128775922,False,False
25844,overlooked,True,True,True,10.093417564387961,2,20.186835128775922,False,False
11493,cock-strong,False,False,True,10.093417564387961,2,20.186835128775922,False,False
11136,weakling,True,True,True,10.093417564387961,2,20.186835128775922,False,False
12874,tat-tat-tat,False,False,True,10.093417564387961,2,20.186835128775922,False,False
4764,waterbed,True,True,True,10.093417564387961,2,20.186835128775922,False,False
12909,trampoline,True,True,True,10.093417564387961,2,20.186835128775922,False,False
12906,racks,True,True,True,10.093417564387961,2,20.186835128775922,False,False
25924,reunion,True,True,True,10.093417564387961,2,20.186835128775922,False,False
25921,o'jays,False,False,True,10.093417564387961,2,20.186835128775922,False,False
4761,tuba,True,True,True,10.093417564387961,2,20.186835128775922,False,False
4757,tomahawk,True,True,True,10.093417564387961,2,20.186835128775922,False,False
25920,michelob,True,True,True,10.093417564387961,2,20.186835128775922,False,False
4750,sportable,True,True,True,10.093417564387961,2,20.186835128775922,False,False
4745,showcase,True,True,True,10.093417564387961,2,20.186835128775922,False,False
11275,curiosity,True,True,True,10.093417564387961,2,20.186835128775922,False,False
21929,fahrenheit,True,True,True,10.093417564387961,2,20.186835128775922,False,False
21930,gatts,True,True,True,10.093417564387961,2,20.186835128775922,False,False
30276,salads,True,True,True,10.093417564387961,2,20.186835128775922,False,False
12886,restroom,True,True,True,10.093417564387961,2,20.186835128775922,False,False
12884,poppi,True,True,True,10.093417564387961,2,20.186835128775922,False,False
21933,legion,True,True,True,10.093417564387961,2,20.186835128775922,False,False
30280,thumps,True,True,True,10.093417564387961,2,20.186835128775922,False,False
11280,drake,True,True,True,10.093417564387961,2,20.186835128775922,False,False
12913,ambitionz,True,True,True,10.093417564387961,2,20.186835128775922,False,False
23767,bulldog,True,True,True,10.093417564387961,2,20.186835128775922,False,False
12916,az,True,True,True,10.093417564387961,2,20.186835128775922,False,False
3902,goodbar,True,True,True,10.093417564387961,2,20.186835128775922,False,False
12946,initiated,True,True,True,10.093417564387961,2,20.186835128775922,False,False
12945,initiate,True,True,True,10.093417564387961,2,20.186835128775922,False,False
12944,indecent,True,True,True,10.093417564387961,2,20.186835128775922,False,False
11238,seasoning,True,True,True,10.093417564387961,2,20.186835128775922,False,False
12942,idi,True,True,True,10.093417564387961,2,20.186835128775922,False,False
24758,pea,True,True,True,10.093417564387961,2,20.186835128775922,False,False
11246,blau,True,True,True,10.093417564387961,2,20.186835128775922,False,False
12935,granite,True,True,True,10.093417564387961,2,20.186835128775922,False,False
25561,receipt,True,True,True,10.093417564387961,2,20.186835128775922,False,False
11257,tacklin,True,True,True,10.093417564387961,2,20.186835128775922,False,False
12930,fifties,True,True,True,10.093417564387961,2,20.186835128775922,False,False
22473,observation,True,True,True,10.093417564387961,2,20.186835128775922,False,False
24641,facade,True,True,True,10.093417564387961,2,20.186835128775922,False,False
3909,kegs,True,True,True,10.093417564387961,2,20.186835128775922,False,False
21915,membership,True,True,True,10.093417564387961,2,20.186835128775922,False,False
21916,relocate,True,True,True,10.093417564387961,2,20.186835128775922,False,False
11255,savages,True,True,True,10.093417564387961,2,20.186835128775922,False,False
12921,dangling,True,True,True,10.093417564387961,2,20.186835128775922,False,False
23919,samples,True,True,True,10.093417564387961,2,20.186835128775922,False,False
30283,zenith,True,True,True,10.093417564387961,2,20.186835128775922,False,False
12951,leashes,True,True,True,10.093417564387961,2,20.186835128775922,False,False
12869,promoted,True,True,True,10.093417564387961,2,20.186835128775922,False,False
24754,maylay,True,True,True,10.093417564387961,2,20.186835128775922,False,False
11308,shotta,True,True,True,10.093417564387961,2,20.186835128775922,False,False
11309,silenced,True,True,True,10.093417564387961,2,20.186835128775922,False,False
12825,lectures,True,True,True,10.093417564387961,2,20.186835128775922,False,False
22456,redrum,True,True,True,10.093417564387961,2,20.186835128775922,False,False
25573,ch'all,False,False,True,10.093417564387961,2,20.186835128775922,False,False
25574,goodin,True,True,True,10.093417564387961,2,20.186835128775922,False,False
12815,rhone,True,True,True,10.093417564387961,2,20.186835128775922,False,False
11320,unreachable,True,True,True,10.093417564387961,2,20.186835128775922,False,False
22453,lightnin,True,True,True,10.093417564387961,2,20.186835128775922,False,False
4716,mania,True,True,True,10.093417564387961,2,20.186835128775922,False,False
4715,lookie,True,True,True,10.093417564387961,2,20.186835128775922,False,False
25900,tyra,True,True,True,10.093417564387961,2,20.186835128775922,False,False
12807,calculatin,True,True,True,10.093417564387961,2,20.186835128775922,False,False
30890,foresight,True,True,True,10.093417564387961,2,20.186835128775922,False,False
25899,sider,True,True,True,10.093417564387961,2,20.186835128775922,False,False
12804,waan,True,True,True,10.093417564387961,2,20.186835128775922,False,False
12803,ting,True,True,True,10.093417564387961,2,20.186835128775922,False,False
21963,25th,False,True,True,10.093417564387961,2,20.186835128775922,False,False
22457,repercussions,True,True,True,10.093417564387961,2,20.186835128775922,False,False
22458,severe,True,True,True,10.093417564387961,2,20.186835128775922,False,False
11299,mistakin,True,True,True,10.093417564387961,2,20.186835128775922,False,False
25911,gang-banging,False,False,True,10.093417564387961,2,20.186835128775922,False,False
21938,sign-e,False,False,True,10.093417564387961,2,20.186835128775922,False,False
23770,electrocute,True,True,True,10.093417564387961,2,20.186835128775922,False,False
3943,busier,True,True,True,10.093417564387961,2,20.186835128775922,False,False
25570,'llacs,False,False,True,10.093417564387961,2,20.186835128775922,False,False
21939,sniped,True,True,True,10.093417564387961,2,20.186835128775922,False,False
3944,cables,True,True,True,10.093417564387961,2,20.186835128775922,False,False
12856,appearance,True,True,True,10.093417564387961,2,20.186835128775922,False,False
30901,embarrassing,True,True,True,10.093417564387961,2,20.186835128775922,False,False
30293,ock,True,True,True,10.093417564387961,2,20.186835128775922,False,False
3949,cocktails,True,True,True,10.093417564387961,2,20.186835128775922,False,False
21945,gina,True,True,True,10.093417564387961,2,20.186835128775922,False,False
4723,n-w-a,False,False,True,10.093417564387961,2,20.186835128775922,False,False
25908,bathtub,True,True,True,10.093417564387961,2,20.186835128775922,False,False
12845,shifting,True,True,True,10.093417564387961,2,20.186835128775922,False,False
11296,kickstand,True,True,True,10.093417564387961,2,20.186835128775922,False,False
21950,wuz,True,True,True,10.093417564387961,2,20.186835128775922,False,False
12842,octane,True,True,True,10.093417564387961,2,20.186835128775922,False,False
22461,juiced,True,True,True,10.093417564387961,2,20.186835128775922,False,False
22479,bussin,True,True,True,10.093417564387961,2,20.186835128775922,False,False
12954,mothefuckers,True,True,True,10.093417564387961,2,20.186835128775922,False,False
11328,armpit,True,True,True,10.093417564387961,2,20.186835128775922,False,False
30938,lodge,True,True,True,10.093417564387961,2,20.186835128775922,False,False
21873,mesmerize,True,True,True,10.093417564387961,2,20.186835128775922,False,False
13084,adores,True,True,True,10.093417564387961,2,20.186835128775922,False,False
3791,play-doh,False,False,True,10.093417564387961,2,20.186835128775922,False,False
25542,three-hundred,False,False,True,10.093417564387961,2,20.186835128775922,False,False
25951,hizzle,True,True,True,10.093417564387961,2,20.186835128775922,False,False
11173,tackle,True,True,True,10.093417564387961,2,20.186835128775922,False,False
24768,damian,True,True,True,10.093417564387961,2,20.186835128775922,False,False
11175,1000,False,True,False,10.093417564387961,2,20.186835128775922,False,False
13070,malone,True,True,True,10.093417564387961,2,20.186835128775922,False,False
4818,to-be,False,False,True,10.093417564387961,2,20.186835128775922,False,False
13068,lector,True,True,True,10.093417564387961,2,20.186835128775922,False,False
11178,attendance,True,True,True,10.093417564387961,2,20.186835128775922,False,False
22498,stiffin,True,True,True,10.093417564387961,2,20.186835128775922,False,False
3794,pussycat,True,True,True,10.093417564387961,2,20.186835128775922,False,False
3795,rained,True,True,True,10.093417564387961,2,20.186835128775922,False,False
3796,reigned,True,True,True,10.093417564387961,2,20.186835128775922,False,False
3802,soccer,True,True,True,10.093417564387961,2,20.186835128775922,False,False
11181,celsius,True,True,True,10.093417564387961,2,20.186835128775922,False,False
30939,meetings,True,True,True,10.093417564387961,2,20.186835128775922,False,False
11167,quench,True,True,True,10.093417564387961,2,20.186835128775922,False,False
3779,hold-up,False,False,True,10.093417564387961,2,20.186835128775922,False,False
23753,peanuts,True,True,True,10.093417564387961,2,20.186835128775922,False,False
4839,raindrops,True,True,True,10.093417564387961,2,20.186835128775922,False,False
30198,coconuts,True,True,True,10.093417564387961,2,20.186835128775922,False,False
11137,wooo,True,True,True,10.093417564387961,2,20.186835128775922,False,False
22515,stability,True,True,True,10.093417564387961,2,20.186835128775922,False,False
30201,fathership,True,True,True,10.093417564387961,2,20.186835128775922,False,False
21861,leno,True,True,True,10.093417564387961,2,20.186835128775922,False,False
13124,gc,True,True,True,10.093417564387961,2,20.186835128775922,False,False
13122,gangstaz,True,True,True,10.093417564387961,2,20.186835128775922,False,False
3744,assistant,True,True,True,10.093417564387961,2,20.186835128775922,False,False
21865,heterosexual,True,True,True,10.093417564387961,2,20.186835128775922,False,False
11158,embellish,True,True,True,10.093417564387961,2,20.186835128775922,False,False
11143,foamin,True,True,True,10.093417564387961,2,20.186835128775922,False,False
11144,folds,True,True,True,10.093417564387961,2,20.186835128775922,False,False
22513,fixing,True,True,True,10.093417564387961,2,20.186835128775922,False,False
13109,bitchez,True,True,True,10.093417564387961,2,20.186835128775922,False,False
13108,belive,True,True,True,10.093417564387961,2,20.186835128775922,False,False
11154,anticipate,True,True,True,10.093417564387961,2,20.186835128775922,False,False
13100,10s,False,True,True,10.093417564387961,2,20.186835128775922,False,False
11157,distinguish,True,True,True,10.093417564387961,2,20.186835128775922,False,False
23945,garages,True,True,True,10.093417564387961,2,20.186835128775922,False,False
13049,o.g.,False,False,True,10.093417564387961,2,20.186835128775922,False,False
12955,motives,True,True,True,10.093417564387961,2,20.186835128775922,False,False
3816,woofer,True,True,True,10.093417564387961,2,20.186835128775922,False,False
3858,jinglin,True,True,True,10.093417564387961,2,20.186835128775922,False,False
12993,dere,True,True,True,10.093417564387961,2,20.186835128775922,False,False
3862,minglin,True,True,True,10.093417564387961,2,20.186835128775922,False,False
12991,d-p,False,False,True,10.093417564387961,2,20.186835128775922,False,False
23759,smear,True,True,True,10.093417564387961,2,20.186835128775922,False,False
21893,scorpio,True,True,True,10.093417564387961,2,20.186835128775922,False,False
21896,ut,True,True,True,10.093417564387961,2,20.186835128775922,False,False
12983,'for,False,False,True,10.093417564387961,2,20.186835128775922,False,False
12975,softest,True,True,True,10.093417564387961,2,20.186835128775922,False,False
21900,donny,True,True,True,10.093417564387961,2,20.186835128775922,False,False
12969,semi-auto,False,False,True,10.093417564387961,2,20.186835128775922,False,False
21902,hickies,True,True,True,10.093417564387961,2,20.186835128775922,False,False
21903,sandy,True,True,True,10.093417564387961,2,20.186835128775922,False,False
3878,sodium,True,True,True,10.093417564387961,2,20.186835128775922,False,False
21906,censorship,True,True,True,10.093417564387961,2,20.186835128775922,False,False
3882,turtles,True,True,True,10.093417564387961,2,20.186835128775922,False,False
25557,awfully,True,True,True,10.093417564387961,2,20.186835128775922,False,False
30253,sockets,True,True,True,10.093417564387961,2,20.186835128775922,False,False
25931,back-to-back,False,False,True,10.093417564387961,2,20.186835128775922,False,False
12998,firin,True,True,True,10.093417564387961,2,20.186835128775922,False,False
25939,morpheus,True,True,True,10.093417564387961,2,20.186835128775922,False,False
13002,gp,True,True,True,10.093417564387961,2,20.186835128775922,False,False
25549,argued,True,True,True,10.093417564387961,2,20.186835128775922,False,False
11187,nevertheless,True,True,True,10.093417564387961,2,20.186835128775922,False,False
13041,frosty,True,True,True,10.093417564387961,2,20.186835128775922,False,False
11192,wealthiest,True,True,True,10.093417564387961,2,20.186835128775922,False,False
30225,pro-black,False,False,True,10.093417564387961,2,20.186835128775922,False,False
11195,acquired,True,True,True,10.093417564387961,2,20.186835128775922,False,False
25944,dizzles,True,True,True,10.093417564387961,2,20.186835128775922,False,False
21885,promisin,True,True,True,10.093417564387961,2,20.186835128775922,False,False
13023,submerge,True,True,True,10.093417564387961,2,20.186835128775922,False,False
13019,skied,True,True,True,10.093417564387961,2,20.186835128775922,False,False
11208,mischief,True,True,True,10.093417564387961,2,20.186835128775922,False,False
11202,figgas,True,True,True,10.093417564387961,2,20.186835128775922,False,False
11203,frisk,True,True,True,10.093417564387961,2,20.186835128775922,False,False
21887,dud,True,True,True,10.093417564387961,2,20.186835128775922,False,False
11205,infirmary,True,True,True,10.093417564387961,2,20.186835128775922,False,False
30232,bodily,True,True,True,10.093417564387961,2,20.186835128775922,False,False
13010,lawd,True,True,True,10.093417564387961,2,20.186835128775922,False,False
13009,innovated,True,True,True,10.093417564387961,2,20.186835128775922,False,False
3854,hairstyle,True,True,True,10.093417564387961,2,20.186835128775922,False,False
30315,l.t,False,False,True,10.093417564387961,2,20.186835128775922,False,False
25897,re,True,True,True,10.093417564387961,2,20.186835128775922,False,True
22054,manly,True,True,True,10.093417564387961,2,20.186835128775922,False,False
30409,j-u-m-p,False,False,True,10.093417564387961,2,20.186835128775922,False,False
12590,clumsy,True,True,True,10.093417564387961,2,20.186835128775922,False,False
30399,achie,True,True,True,10.093417564387961,2,20.186835128775922,False,False
11461,zoning,True,True,True,10.093417564387961,2,20.186835128775922,False,False
11466,harbor,True,True,True,10.093417564387961,2,20.186835128775922,False,False
23784,triggas,True,True,True,10.093417564387961,2,20.186835128775922,False,False
30400,albert,True,True,True,10.093417564387961,2,20.186835128775922,False,False
30401,ballistics,True,True,True,10.093417564387961,2,20.186835128775922,False,False
30402,chim,True,True,True,10.093417564387961,2,20.186835128775922,False,False
12576,ramshack,True,True,True,10.093417564387961,2,20.186835128775922,False,False
30403,chimmeny,True,True,True,10.093417564387961,2,20.186835128775922,False,False
30404,downside,True,True,True,10.093417564387961,2,20.186835128775922,False,False
24664,coasts,True,True,True,10.093417564387961,2,20.186835128775922,False,False
12571,improve,True,True,True,10.093417564387961,2,20.186835128775922,False,False
30405,flam,True,True,True,10.093417564387961,2,20.186835128775922,False,False
30406,h-o-d,False,False,True,10.093417564387961,2,20.186835128775922,False,False
12568,analogy,True,True,True,10.093417564387961,2,20.186835128775922,False,False
22403,aries,True,True,True,10.093417564387961,2,20.186835128775922,False,False
30407,h-u-f-f,False,False,True,10.093417564387961,2,20.186835128775922,False,False
30408,inspecktah,True,True,True,10.093417564387961,2,20.186835128775922,False,False
4656,ritz,True,True,True,10.093417564387961,2,20.186835128775922,False,False
