,@Token,All Alphabetic,All Alphanumeric,Any Alphabetic,Global IDF,Global TF,Global TF-IDF,Phrase,Stopword
28123,(rollin'),False,False,True,10.3409627642517,1,10.3409627642517,False,False
7477,"origin,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28139,(tired,False,False,True,10.3409627642517,1,10.3409627642517,False,False
28141,hack,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28142,bassin',False,False,True,10.3409627642517,1,10.3409627642517,False,False
28153,benzo,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28160,"1,2",False,False,False,10.3409627642517,1,10.3409627642517,False,False
7457,open;,False,False,True,10.3409627642517,1,10.3409627642517,False,False
28158,remarked,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28157,strugala,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28156,athletes,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28155,chemicals,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28154,"quitter,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
7458,presses,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28143,„dear,False,False,True,10.3409627642517,1,10.3409627642517,False,False
7459,you],False,False,True,10.3409627642517,1,10.3409627642517,False,False
7461,hawaiin,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28148,(everybody,False,False,True,10.3409627642517,1,10.3409627642517,False,False
28147,elusive,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7462,act-right,False,False,True,10.3409627642517,1,10.3409627642517,False,False
28145,"blastin',",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28144,"stepped,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
7479,westbury,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28120,laid-back,False,False,True,10.3409627642517,1,10.3409627642517,False,False
7480,"boxes,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28086,wrist's,False,False,True,10.3409627642517,1,10.3409627642517,False,False
7498,molestin,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28092,"menage-a-tois,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
7500,veteran),False,False,True,10.3409627642517,1,10.3409627642517,False,False
28090,"hellbound,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28089,tack,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28088,"starter,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28087,"(draws),",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28085,"confusin',",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28096,"again""",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28084,(huhuh),False,False,True,10.3409627642517,1,10.3409627642517,False,False
28083,strike?,False,False,True,10.3409627642517,1,10.3409627642517,False,False
7503,barkely,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28081,dit-nirt,False,False,True,10.3409627642517,1,10.3409627642517,False,False
7504,(doug,False,False,True,10.3409627642517,1,10.3409627642517,False,False
28079,pockino,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7505,sharpe,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28095,afros,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28097,imitatin',False,False,True,10.3409627642517,1,10.3409627642517,False,False
28117,lada-di-di-da-da!,False,False,True,10.3409627642517,1,10.3409627642517,False,False
28109,"mangler,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28116,keller,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7482,twitter,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28114,sneakers',False,False,True,10.3409627642517,1,10.3409627642517,False,False
7489,"apartment,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
7490,necessity,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7491,"layaway,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28110,"rookies,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28108,marco,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28099,"adidas,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28106,baya,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7494,bye-bye,False,False,True,10.3409627642517,1,10.3409627642517,False,False
28104,underfed,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28103,laggin',False,False,True,10.3409627642517,1,10.3409627642517,False,False
28102,"cupid,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28101,avoiding,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7496,ow!,False,False,True,10.3409627642517,1,10.3409627642517,False,False
7456,"2002,",False,False,False,10.3409627642517,1,10.3409627642517,False,False
28164,sterile,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28254,armageddeon,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7453,hi-tech,False,False,True,10.3409627642517,1,10.3409627642517,False,False
28232,fuck...,False,False,True,10.3409627642517,1,10.3409627642517,False,False
28230,"yellow,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28229,ratsi,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7413,"hanging,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
7414,shakeup,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28226,(audi),False,False,True,10.3409627642517,1,10.3409627642517,False,False
28224,credibility’s,False,False,True,10.3409627642517,1,10.3409627642517,False,False
28223,boulder.,False,False,True,10.3409627642517,1,10.3409627642517,False,False
28222,doggone,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28221,"grieves,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28220,groove.,False,False,True,10.3409627642517,1,10.3409627642517,False,False
28219,whorehouse,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7416,quaking,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28217,business;,False,False,True,10.3409627642517,1,10.3409627642517,False,False
28216,distort,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7418,pointy,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28214,"goddamnit,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
7408,botched,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7406,{*interlude*},False,False,True,10.3409627642517,1,10.3409627642517,False,False
28235,"worshiped,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28245,up�,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7392,realated,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28251,"hammers,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
7393,"sunroof,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28249,finger-lickin',False,False,True,10.3409627642517,1,10.3409627642517,False,False
7394,"runnin'""",False,False,True,10.3409627642517,1,10.3409627642517,False,False
7395,gro-cery,False,False,True,10.3409627642517,1,10.3409627642517,False,False
28246,clappin,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7396,nephew),False,False,True,10.3409627642517,1,10.3409627642517,False,False
7405,shogun,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28243,hypocrisy,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28242,manolos,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7400,caressing,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7401,"points,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
7403,n.w.a.!,False,False,True,10.3409627642517,1,10.3409627642517,False,False
28238,hell-raising,False,False,True,10.3409627642517,1,10.3409627642517,False,False
28237,toxy,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28213,"kennedy!""",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28212,(suicide's),False,False,True,10.3409627642517,1,10.3409627642517,False,False
7421,angelions,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28176,"constitution,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28184,powered!,False,False,True,10.3409627642517,1,10.3409627642517,False,False
7440,"""doggystyle""",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28182,motherfucker).,False,False,True,10.3409627642517,1,10.3409627642517,False,False
7443,there...,False,False,True,10.3409627642517,1,10.3409627642517,False,False
7445,"lanes,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28178,"provoked,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28177,clicking,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7446,dream's,False,False,True,10.3409627642517,1,10.3409627642517,False,False
28186,meaning?,False,False,True,10.3409627642517,1,10.3409627642517,False,False
7447,(blood),False,False,True,10.3409627642517,1,10.3409627642517,False,False
28173,(something,False,False,True,10.3409627642517,1,10.3409627642517,False,False
7448,cisco,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28171,at'chya),False,False,True,10.3409627642517,1,10.3409627642517,False,False
7449,killed?,False,False,True,10.3409627642517,1,10.3409627642517,False,False
28169,padre,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7452,"holsters,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28185,oooh...,False,False,True,10.3409627642517,1,10.3409627642517,False,False
28187,"dames,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28209,select,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7431,ho...,False,False,True,10.3409627642517,1,10.3409627642517,False,False
28208,astonishing,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7422,(georgia,False,False,True,10.3409627642517,1,10.3409627642517,False,False
28206,pulsating;,False,False,True,10.3409627642517,1,10.3409627642517,False,False
7423,"2000,",False,False,False,10.3409627642517,1,10.3409627642517,False,False
7424,pistons,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28202,inf,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28200,sonuvabitch,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7432,go-rilla,False,False,True,10.3409627642517,1,10.3409627642517,False,False
28188,anybody's,False,False,True,10.3409627642517,1,10.3409627642517,False,False
7433,complications,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7434,beard,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28194,(utah!),False,False,True,10.3409627642517,1,10.3409627642517,False,False
28193,sunflower,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28192,qdt,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7438,(end,False,False,True,10.3409627642517,1,10.3409627642517,False,False
28189,hussein],False,False,True,10.3409627642517,1,10.3409627642517,False,False
28077,manners,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7506,reclinin',False,False,True,10.3409627642517,1,10.3409627642517,False,False
7507,deep-sea,False,False,True,10.3409627642517,1,10.3409627642517,False,False
28074,socializing,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7593,cross-eyed,False,False,True,10.3409627642517,1,10.3409627642517,False,False
27966,trifest,True,True,True,10.3409627642517,1,10.3409627642517,False,False
27965,faithfully,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7594,yam,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7596,(abducted),False,False,True,10.3409627642517,1,10.3409627642517,False,False
7599,pave,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7601,(crown,False,False,True,10.3409627642517,1,10.3409627642517,False,False
27959,facial,True,True,True,10.3409627642517,1,10.3409627642517,False,False
27958,"choice,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
7602,"""damn!"",",False,False,True,10.3409627642517,1,10.3409627642517,False,False
7603,"working,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
7604,"wilin',",False,False,True,10.3409627642517,1,10.3409627642517,False,False
7608,rosewood,True,True,True,10.3409627642517,1,10.3409627642517,False,False
27953,forum,True,True,True,10.3409627642517,1,10.3409627642517,False,False
27952,"patra,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
27951,seemin',False,False,True,10.3409627642517,1,10.3409627642517,False,False
27950,"crazy!""",False,False,True,10.3409627642517,1,10.3409627642517,False,False
27970,nizzle,True,True,True,10.3409627642517,1,10.3409627642517,False,False
27971,wildfire,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7590,tonite?,False,False,True,10.3409627642517,1,10.3409627642517,False,False
27982,equis,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7577,"yeah,don't",False,False,True,10.3409627642517,1,10.3409627642517,False,False
7578,so).,False,False,True,10.3409627642517,1,10.3409627642517,False,False
7579,tuh,True,True,True,10.3409627642517,1,10.3409627642517,False,False
27987,"aromatic,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
7580,eastsidin',False,False,True,10.3409627642517,1,10.3409627642517,False,False
27985,"woah-woah-woah,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
27983,brooklyn),False,False,True,10.3409627642517,1,10.3409627642517,False,False
27981,off-a,False,False,True,10.3409627642517,1,10.3409627642517,False,False
27973,"trembling,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
7582,"stung,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
27979,cubbin',False,False,True,10.3409627642517,1,10.3409627642517,False,False
7583,daughter?,False,False,True,10.3409627642517,1,10.3409627642517,False,False
7585,datin',False,False,True,10.3409627642517,1,10.3409627642517,False,False
7588,"salary,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
27975,defenceless,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7589,fantasicing,True,True,True,10.3409627642517,1,10.3409627642517,False,False
27949,ha-ir,False,False,True,10.3409627642517,1,10.3409627642517,False,False
27948,"ka-plow,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
27947,users,True,True,True,10.3409627642517,1,10.3409627642517,False,False
27914,brussels,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7624,"least,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
27920,"euros,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
7627,twages,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7628,trama,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7629,bruisin,True,True,True,10.3409627642517,1,10.3409627642517,False,False
27916,yackin',False,False,True,10.3409627642517,1,10.3409627642517,False,False
7630,vested,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7631,order?,False,False,True,10.3409627642517,1,10.3409627642517,False,False
27924,nocturnal,True,True,True,10.3409627642517,1,10.3409627642517,False,False
27912,concrete),False,False,True,10.3409627642517,1,10.3409627642517,False,False
27911,ghouls,True,True,True,10.3409627642517,1,10.3409627642517,False,False
27910,"compton,dedicated",False,False,True,10.3409627642517,1,10.3409627642517,False,False
7635,gate's,False,False,True,10.3409627642517,1,10.3409627642517,False,False
27907,"sandal,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
27906,momo's,False,False,True,10.3409627642517,1,10.3409627642517,False,False
7637,crazed,True,True,True,10.3409627642517,1,10.3409627642517,False,False
27923,lin,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7620,motherfucka?,False,False,True,10.3409627642517,1,10.3409627642517,False,False
7609,"dred,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
7615,insted,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7613,blinkers,True,True,True,10.3409627642517,1,10.3409627642517,False,False
27943,"coca-cola,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
27942,"affection,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
27941,hayes,True,True,True,10.3409627642517,1,10.3409627642517,False,False
27940,"fucka's)""",False,False,True,10.3409627642517,1,10.3409627642517,False,False
7614,bo-vines,False,False,True,10.3409627642517,1,10.3409627642517,False,False
27938,"""hello",False,False,True,10.3409627642517,1,10.3409627642517,False,False
27936,"runaway,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
27927,falter,True,True,True,10.3409627642517,1,10.3409627642517,False,False
27935,horns,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7616,(wilson!),False,False,True,10.3409627642517,1,10.3409627642517,False,False
27933,[singers],False,False,True,10.3409627642517,1,10.3409627642517,False,False
27932,now!),False,False,True,10.3409627642517,1,10.3409627642517,False,False
7617,ki's!,False,False,True,10.3409627642517,1,10.3409627642517,False,False
27930,(tash,False,False,True,10.3409627642517,1,10.3409627642517,False,False
27928,diary,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7575,manaj's,False,False,True,10.3409627642517,1,10.3409627642517,False,False
7573,'for,False,False,True,10.3409627642517,1,10.3409627642517,False,False
7571,bjork,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7526,brazen,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7524,pair.,False,False,True,10.3409627642517,1,10.3409627642517,False,False
28051,hollow-point,False,False,True,10.3409627642517,1,10.3409627642517,False,False
28050,q,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28049,"sane,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28048,"slips,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28047,"skutting,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
7525,"doin'?""",False,False,True,10.3409627642517,1,10.3409627642517,False,False
7530,"rogers,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
7522,dynamics,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7533,ras,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28041,connect-the-dots,False,False,True,10.3409627642517,1,10.3409627642517,False,False
7534,"battlecat,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28039,serious!,False,False,True,10.3409627642517,1,10.3409627642517,False,False
7535,warlike,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28037,baby-sitted,False,False,True,10.3409627642517,1,10.3409627642517,False,False
7536,sylvester,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28053,peace..,False,False,True,10.3409627642517,1,10.3409627642517,False,False
28055,shae,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28034,sidewest,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28066,(wait),False,False,True,10.3409627642517,1,10.3409627642517,False,False
7509,(ruff,False,False,True,10.3409627642517,1,10.3409627642517,False,False
28072,funkified,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7511,spurtin,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7512,"aflame,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28069,"home-run,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
7514,"trace,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28067,botherin',False,False,True,10.3409627642517,1,10.3409627642517,False,False
7516,"thanksgiving,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28056,graded,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28064,"grades,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28063,decipher,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7517,"""stick",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28061,(agree),False,False,True,10.3409627642517,1,10.3409627642517,False,False
7518,argued,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28059,"sam,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28058,pantomime,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28035,"briefcases,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28033,dropper,True,True,True,10.3409627642517,1,10.3409627642517,False,False
27994,dat?],False,False,True,10.3409627642517,1,10.3409627642517,False,False
7565,smack-dead,False,False,True,10.3409627642517,1,10.3409627642517,False,False
7553,philoso-,False,False,True,10.3409627642517,1,10.3409627642517,False,False
28009,medias,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7554,"[?],",False,False,False,10.3409627642517,1,10.3409627642517,False,False
7557,latenight,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7564,provin,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28005,"tribe,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28004,treacherous,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7566,"ideology,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
7549,endings,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7569,crackers;,False,False,True,10.3409627642517,1,10.3409627642517,False,False
28000,hots,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7570,niggas;,False,False,True,10.3409627642517,1,10.3409627642517,False,False
27998,snipe,True,True,True,10.3409627642517,1,10.3409627642517,False,False
27997,hustler?,False,False,True,10.3409627642517,1,10.3409627642517,False,False
27996,dumbo,True,True,True,10.3409627642517,1,10.3409627642517,False,False
27995,devourin',False,False,True,10.3409627642517,1,10.3409627642517,False,False
7551,exceptional,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7548,crumb...you,False,False,True,10.3409627642517,1,10.3409627642517,False,False
28032,f.a.b.],False,False,True,10.3409627642517,1,10.3409627642517,False,False
28024,sailin',False,False,True,10.3409627642517,1,10.3409627642517,False,False
28031,mutahfuckin',False,False,True,10.3409627642517,1,10.3409627642517,False,False
28030,hapsters,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28029,"c-o-m-p-t-o-n,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28028,swifta,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7538,twists,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28026,contestin',False,False,True,10.3409627642517,1,10.3409627642517,False,False
7539,[special,False,False,True,10.3409627642517,1,10.3409627642517,False,False
28022,"emcees,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28014,saying),False,False,True,10.3409627642517,1,10.3409627642517,False,False
28021,"vein,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
7541,"obtain,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28019,"vocal,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
7542,"chop,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
7543,chron's,False,False,True,10.3409627642517,1,10.3409627642517,False,False
28016,"s.i.,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
7546,mpv,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28253,us!,False,False,True,10.3409627642517,1,10.3409627642517,False,False
7391,joking?,False,False,True,10.3409627642517,1,10.3409627642517,False,False
7149,mine...,False,False,True,10.3409627642517,1,10.3409627642517,False,False
28518,vagabond,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7215,kurupt's,False,False,True,10.3409627642517,1,10.3409627642517,False,False
7216,remember:,False,False,True,10.3409627642517,1,10.3409627642517,False,False
7217,trigga's,False,False,True,10.3409627642517,1,10.3409627642517,False,False
28493,"throne,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28492,"policemen,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
7218,on's,False,False,True,10.3409627642517,1,10.3409627642517,False,False
28489,coozie,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7222,"navy,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28486,"fireplace,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
7223,epidemics,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28484,nine-nickel,False,False,True,10.3409627642517,1,10.3409627642517,False,False
28482,gerald,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28481,"polla,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28480,(ahehe),False,False,True,10.3409627642517,1,10.3409627642517,False,False
28479,?(minalta)?,False,False,True,10.3409627642517,1,10.3409627642517,False,False
7225,pimps?,False,False,True,10.3409627642517,1,10.3409627642517,False,False
28477,"swervin',",False,False,True,10.3409627642517,1,10.3409627642517,False,False
7214,profit?,False,False,True,10.3409627642517,1,10.3409627642517,False,False
28498,temperature's,False,False,True,10.3409627642517,1,10.3409627642517,False,False
28499,computers,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7211,timberlake,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28516,mackers,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7207,gooses,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28514,been-a-dick,False,False,True,10.3409627642517,1,10.3409627642517,False,False
7208,leased,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7210,mia.,False,False,True,10.3409627642517,1,10.3409627642517,False,False
28511,"w"")",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28510,cockroaches!,False,False,True,10.3409627642517,1,10.3409627642517,False,False
28508,phantasm,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28500,blade's,False,False,True,10.3409627642517,1,10.3409627642517,False,False
28507,"ganked,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28506,"st,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28505,"marine-blue,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28504,wittiest,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28503,rollin'.,False,False,True,10.3409627642517,1,10.3409627642517,False,False
28502,an-an-and,False,False,True,10.3409627642517,1,10.3409627642517,False,False
28501,"table+,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
7226,wildly,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7227,"p's,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28474,blindly,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28444,chauffer,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7241,gang),False,False,True,10.3409627642517,1,10.3409627642517,False,False
28450,i`mma,False,False,True,10.3409627642517,1,10.3409627642517,False,False
28449,"strivin',",False,False,True,10.3409627642517,1,10.3409627642517,False,False
7242,read',False,False,True,10.3409627642517,1,10.3409627642517,False,False
7243,"judged,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
7245,barrington,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7247,everglades,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28443,"heavier,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28453,(a.k.,False,False,True,10.3409627642517,1,10.3409627642517,False,False
28442,zing,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7250,catch'em,False,False,True,10.3409627642517,1,10.3409627642517,False,False
28440,stan,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7251,up.....,False,False,True,10.3409627642517,1,10.3409627642517,False,False
28438,"mutha,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
7252,remington,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28436,much!},False,False,True,10.3409627642517,1,10.3409627642517,False,False
7240,"tho-ose,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
7238,desperados,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7229,sprinting,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28465,five's,False,False,True,10.3409627642517,1,10.3409627642517,False,False
7230,"cherries,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28471,"jeopardy,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28470,"sweller,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
28469,babies'll,False,False,True,10.3409627642517,1,10.3409627642517,False,False
28468,sharkskin,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7231,'amerikkka's,False,False,True,10.3409627642517,1,10.3409627642517,False,False
7232,nostradamus,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28464,deaded,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28455,amnesia,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28463,douja,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28462,evolution,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7233,shortchange,True,True,True,10.3409627642517,1,10.3409627642517,False,False
28460,[dpg],False,False,True,10.3409627642517,1,10.3409627642517,False,False
7234,(wha),False,False,True,10.3409627642517,1,10.3409627642517,False,False
28458,disregardin',False,False,True,10.3409627642517,1,10.3409627642517,False,False
28457,tribal,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7206,(pain),False,False,True,10.3409627642517,1,10.3409627642517,False,False
7203,industrial,True,True,True,10.3409627642517,1,10.3409627642517,False,False
7390,"brown,run",False,False,True,10.3409627642517,1,10.3409627642517,False,False
